time;id;myrank;sentvn;mypparent;pparentrank;nneighbors;children;sentDIS;sentDIO;generatedDAO;forwardedDAO;generatedNPDAO;forwardedNPDAO;ttlsent;receivedDIS;receivedDIO;receivedDAO;ttlrcvd;total_energy;forwardeddata;attack
26280;2;512;15;1;256;12;5;0;1;0;0;0;0;1;0;1;0;1;113;16;0
26280;6;804;15;2;512;8;3;0;1;0;0;0;0;1;0;3;0;3;100;0;0
26280;18;771;15;19;514;9;1;0;2;0;0;0;0;2;0;1;0;1;101;4;0
26280;4;942;15;8;530;6;1;0;2;0;0;0;0;2;0;1;0;1;96;0;0
26280;7;1326;15;17;1048;14;3;0;1;0;0;0;0;1;0;3;0;3;114;0;0
26280;14;512;15;1;256;7;3;0;1;0;0;0;0;1;0;2;0;2;70;4;0
26280;15;1432;15;11;1152;9;3;0;2;1;0;0;0;3;0;3;0;3;116;0;0
26280;20;1171;15;5;815;5;2;0;1;0;0;0;0;1;0;1;0;1;102;0;0
26280;16;768;15;2;512;19;5;0;1;0;0;0;0;1;0;2;0;2;149;8;0
26280;10;905;15;14;512;3;2;0;2;0;0;0;0;2;0;0;0;0;80;0;0
26280;12;1168;15;18;867;11;2;0;0;0;0;0;0;0;0;3;0;3;116;0;0
26280;9;1255;15;5;897;9;3;0;1;0;0;0;0;1;0;2;0;2;128;0;0
26280;5;804;15;19;512;21;5;0;1;0;1;0;0;2;0;2;1;3;286;16;0
26280;19;512;15;1;256;11;2;0;1;0;1;0;0;2;0;2;1;3;129;28;0
26280;17;1031;15;16;770;5;2;0;0;0;0;0;0;0;0;0;0;0;101;4;0
26280;13;512;15;1;256;12;4;0;1;0;0;0;0;1;0;1;0;1;97;0;0
26280;3;527;15;1;256;5;2;0;2;0;0;0;0;2;0;2;0;2;76;0;0
26400;8;512;24;1;256;7;2;0;8;4;2;5;1;20;0;15;4;19;354;5;0
26400;11;65535;31;9;1677;10;4;0;7;1;1;2;2;13;0;18;6;24;294;3;0
26400;2;512;31;1;256;13;5;0;9;4;8;5;4;30;0;26;14;40;565;10;0
26400;6;65535;31;2;2208;8;3;0;7;1;0;2;0;10;0;21;0;21;223;0;0
26400;18;1536;31;0;0;9;2;0;8;1;0;3;1;13;0;14;1;15;374;2;0
26400;7;65535;34;17;65535;14;3;0;10;1;0;1;0;12;0;18;8;26;325;2;1
26400;4;1024;24;0;0;7;1;0;6;3;0;8;0;17;0;15;0;15;458;0;0
26400;14;512;24;1;256;7;3;0;6;3;0;5;0;14;0;13;0;13;200;2;0
26400;15;65535;33;7;1390;9;3;0;9;0;0;2;0;11;0;18;0;18;149;0;0
26400;20;65535;23;12;2471;5;2;0;5;2;0;4;0;11;0;12;0;12;377;0;0
26400;16;65535;31;2;768;19;5;0;10;3;2;3;0;18;0;19;2;21;288;5;0
26400;10;65535;23;14;512;3;2;0;5;0;0;1;0;6;0;9;0;9;180;0;0
26400;12;65535;31;11;2119;11;3;0;8;3;1;4;0;16;0;15;2;17;396;0;0
26400;5;835;31;0;0;21;7;0;8;1;4;2;6;21;0;27;15;42;486;10;0
26400;19;512;32;0;0;11;4;0;9;5;2;6;6;28;0;23;12;35;436;16;0
26400;9;65535;33;7;1390;9;3;0;10;1;1;2;0;14;0;24;14;38;334;2;0
26400;17;65535;31;7;65535;5;2;0;9;2;1;2;0;14;0;19;2;21;215;2;0
26400;13;512;24;1;256;12;4;0;7;5;0;4;0;16;0;22;0;22;237;0;0
26400;3;512;23;1;256;5;2;0;5;3;0;4;0;12;0;10;0;10;206;0;0
26520;8;742;72;1;256;7;2;0;17;12;7;11;4;51;0;53;14;67;355;2;0
26520;11;65535;75;5;768;10;4;0;20;0;0;1;0;21;0;66;0;66;293;0;0
26520;2;65535;72;1;256;13;4;0;22;6;0;6;1;35;0;71;3;74;315;0;0
26520;6;65535;72;2;512;8;3;0;18;0;0;2;0;20;0;44;2;46;206;0;0
26520;18;65535;72;4;768;9;2;0;19;3;0;6;0;28;0;46;2;48;355;0;0
26520;4;768;72;8;512;7;1;0;19;8;0;12;0;39;0;38;1;39;435;0;0
26520;7;65535;78;17;65535;14;3;0;22;0;0;0;0;22;0;52;0;52;224;0;1
26520;14;512;72;1;256;7;3;0;19;11;5;10;2;47;0;59;13;72;383;2;0
26520;15;65535;75;7;1390;9;3;0;22;0;0;0;0;22;0;47;0;47;218;0;0
26520;20;65535;75;5;768;5;2;0;19;0;0;2;0;21;0;44;0;44;246;0;0
26520;16;65535;75;2;768;19;5;0;20;0;0;0;0;20;0;54;0;54;222;0;0
26520;10;1046;72;6;790;3;2;0;18;7;0;7;0;32;0;22;0;22;311;0;0
26520;12;65535;75;5;768;11;3;0;22;1;0;2;0;25;0;50;1;51;273;0;0
26520;9;65535;75;7;1390;9;3;0;22;0;0;0;0;22;0;62;0;62;240;0;0
26520;5;65535;75;13;512;21;5;0;21;2;0;7;0;30;0;87;3;90;439;0;0
26520;19;65535;72;1;256;11;2;0;17;6;6;15;5;49;0;76;23;99;357;4;0
26520;17;65535;77;6;790;5;2;0;19;0;0;1;0;20;0;34;0;34;202;0;0
26520;13;65535;72;1;256;12;4;0;18;6;0;8;0;32;0;53;3;56;327;0;0
26520;3;512;72;1;256;5;2;0;18;12;4;10;2;46;0;42;8;50;313;1;0
26640;8;512;106;1;256;7;2;0;14;6;8;5;4;37;0;27;14;41;374;3;0
26640;11;1649;106;5;768;10;4;0;20;4;3;5;1;33;0;40;6;46;604;1;0
26640;2;65535;106;1;256;13;4;0;16;5;6;10;1;38;0;56;26;82;557;4;0
26640;6;65535;111;10;1501;8;4;0;20;5;0;5;0;30;0;37;1;38;474;0;0
26640;18;1024;106;5;768;9;1;0;16;5;2;7;0;30;0;29;3;32;477;0;0
26640;4;768;106;8;512;7;1;0;14;9;0;6;0;29;0;28;2;30;549;0;0
26640;7;65535;114;17;65535;14;3;0;18;0;0;0;0;18;0;27;0;27;216;0;1
26640;14;512;106;1;256;7;4;0;14;8;8;5;4;39;0;34;19;53;353;2;0
26640;15;65535;113;11;1970;9;3;0;19;3;0;2;0;24;0;35;0;35;494;0;0
26640;20;1158;106;0;0;5;2;0;16;7;1;3;1;28;0;32;2;34;472;2;0
26640;16;65535;111;2;534;19;5;0;17;2;0;5;0;24;0;30;2;32;511;0;0
26640;10;1276;106;14;512;3;2;0;14;4;1;4;1;24;0;20;2;22;341;0;0
26640;12;1510;106;18;1024;11;3;0;15;7;0;4;0;26;0;40;0;40;495;0;0
26640;9;65535;113;11;1970;9;2;0;19;4;0;5;0;28;0;46;1;47;582;1;0
26640;5;768;106;13;512;21;7;0;20;6;18;9;5;58;0;57;35;92;926;4;0
26640;19;512;106;1;256;11;3;0;14;7;9;5;1;36;0;60;17;77;486;1;0
26640;17;65535;113;6;790;5;2;0;18;0;0;0;0;18;0;27;0;27;210;0;0
26640;13;512;106;1;256;12;4;0;15;8;10;9;5;47;0;39;15;54;597;3;0
26640;3;512;106;1;256;5;2;0;15;9;0;6;0;30;0;25;0;25;331;0;0
26760;8;668;116;1;256;7;2;0;6;4;4;4;3;21;0;12;8;20;226;4;0
26760;11;1564;116;5;948;11;4;0;7;2;4;2;1;16;0;24;7;31;408;1;0
26760;2;557;116;1;256;13;4;0;7;2;1;2;0;12;0;20;1;21;225;1;0
26760;6;1270;116;10;949;8;3;0;12;5;10;2;0;29;0;19;11;30;459;6;0
26760;18;1020;116;19;675;9;2;0;7;4;0;4;1;16;0;16;1;17;311;1;0
26760;4;1206;116;8;742;7;1;0;8;2;1;2;1;14;0;8;2;10;325;0;0
26760;7;2442;116;17;2018;14;3;0;15;8;0;5;0;28;0;18;3;21;632;0;0
26760;14;548;116;1;256;7;3;0;6;4;16;4;0;30;0;14;17;31;235;11;0
26760;15;1831;116;9;1527;9;3;0;12;6;3;4;2;27;0;18;5;23;580;1;0
26760;20;2945;116;5;948;5;2;0;13;6;0;6;0;25;0;16;2;18;691;0;0
26760;16;1778;116;6;1333;19;5;0;12;5;1;5;1;24;0;22;4;26;552;0;0
26760;10;965;116;14;536;3;2;0;8;4;13;2;0;27;0;10;13;23;508;8;0
26760;12;2695;116;5;948;11;3;0;12;6;0;4;0;22;0;17;1;18;535;0;0
26760;9;1414;116;5;948;9;2;0;8;2;4;3;1;18;0;24;7;31;453;2;0
26760;5;848;116;13;529;21;6;0;9;3;15;4;2;33;0;24;24;48;622;14;0
26760;19;643;116;1;256;11;3;0;8;3;3;6;0;20;0;18;6;24;447;5;0
26760;17;1558;116;6;1270;6;2;0;12;6;4;2;0;24;0;23;5;28;571;2;0
26760;13;529;116;1;256;12;4;0;6;2;13;2;3;26;0;14;17;31;268;14;0
26760;3;705;116;1;256;5;2;0;5;4;0;1;0;10;0;9;0;9;162;0;0
26880;8;557;116;1;256;7;2;0;2;0;1;0;0;3;0;3;1;4;111;4;0
26880;11;1310;116;5;844;11;4;0;2;1;0;0;0;3;0;8;0;8;114;0;0
26880;2;540;116;1;256;13;4;0;3;0;0;0;0;3;0;9;0;9;103;0;0
26880;6;1129;116;10;848;8;3;0;2;2;2;1;1;8;0;6;4;10;200;9;0
26880;18;924;116;19;643;9;2;0;2;1;2;0;0;5;0;8;2;10;136;4;0
26880;4;1104;116;8;652;7;1;0;2;1;0;0;0;3;0;3;0;3;115;0;0
26880;7;1595;116;9;1288;14;3;0;6;1;0;1;0;8;0;4;0;4;156;0;0
26880;15;1850;116;9;1527;9;3;0;2;0;0;0;0;2;0;5;0;5;91;0;0
26880;14;512;116;1;256;7;3;0;3;0;6;1;1;11;0;8;8;16;157;17;0
26880;20;2081;116;5;844;5;2;0;1;1;0;0;0;2;0;5;0;5;145;0;0
26880;16;1730;116;6;1333;19;5;0;2;0;0;0;0;2;0;9;0;9;127;0;0
26880;10;821;116;14;512;3;2;0;2;2;4;1;1;10;0;2;6;8;223;13;0
26880;12;1254;116;18;939;11;3;0;4;2;0;1;0;7;0;4;0;4;157;0;0
26880;9;1184;116;5;844;9;2;0;3;1;1;0;0;5;0;8;1;9;217;7;0
26880;5;811;116;13;512;21;6;0;3;2;4;1;1;11;0;12;5;17;305;19;0
26880;19;528;116;1;256;11;3;0;2;1;3;0;0;6;0;9;3;12;123;8;0
26880;17;1444;116;6;1164;6;2;0;2;2;0;1;1;6;0;6;1;7;133;1;0
26880;13;512;116;1;256;12;4;0;3;0;6;1;1;11;0;7;8;15;167;24;0
26880;3;624;116;1;256;5;2;0;3;0;0;0;0;3;0;2;0;2;91;0;0
27000;8;523;116;1;256;7;2;0;2;1;1;0;0;4;0;5;1;6;94;4;0
27000;11;1174;116;5;808;11;4;0;2;1;0;0;0;3;0;9;0;9;106;0;0
27000;2;527;116;1;256;13;4;0;2;1;0;0;0;3;0;7;0;7;93;0;0
27000;6;1033;116;10;776;8;3;0;2;2;2;0;0;6;0;4;2;6;167;8;0
27000;18;809;116;19;519;9;2;0;2;1;1;0;0;4;0;4;1;5;137;4;0
27000;4;906;116;8;548;7;1;0;1;1;0;0;0;2;0;6;0;6;108;0;0
27000;7;1393;116;9;1112;14;3;0;2;1;0;0;0;3;0;7;0;7;101;0;0
27000;14;512;116;1;256;7;3;0;1;1;4;0;0;6;0;3;4;7;91;16;0
27000;15;1402;116;9;1112;9;3;0;2;1;0;0;0;3;0;4;0;4;108;0;0
27000;20;1582;116;5;808;5;2;0;3;1;0;0;0;4;0;5;0;5;98;0;0
27000;16;1426;116;6;1080;19;5;0;2;1;0;0;0;3;0;3;0;3;122;0;0
27000;10;771;116;14;512;3;2;0;2;0;4;0;0;6;0;1;4;5;140;12;0
27000;12;1109;116;18;807;11;3;0;3;1;0;0;0;4;0;5;0;5;132;0;0
27000;9;1095;116;5;808;9;3;0;2;1;2;0;0;5;0;5;2;7;201;8;0
27000;5;768;116;13;512;21;5;0;2;0;5;0;0;7;0;7;5;12;174;20;0
27000;19;512;116;1;256;11;3;0;3;1;2;0;0;6;0;7;2;9;112;8;0
27000;17;1368;116;6;1032;6;2;0;2;1;0;0;0;3;0;4;0;4;98;0;0
27000;13;512;116;1;256;12;4;0;2;1;5;0;0;8;0;4;5;9;104;24;0
27000;3;576;116;1;256;5;2;0;2;1;0;0;0;3;0;2;0;2;76;0;0
27120;8;515;116;1;256;7;2;0;3;0;1;0;0;4;0;2;1;3;92;3;0
27120;11;1136;116;5;808;11;4;0;2;0;0;0;0;2;0;1;0;1;126;0;0
27120;2;519;116;1;256;13;4;0;2;0;0;0;0;2;0;4;0;4;119;0;0
27120;6;1024;116;10;768;8;3;0;2;1;2;0;1;6;0;3;3;6;126;8;0
27120;18;807;116;19;519;9;2;0;2;0;1;0;0;3;0;0;1;1;136;4;0
27120;4;892;116;8;516;7;1;0;2;1;0;0;0;3;0;2;0;2;154;0;0
27120;7;614;116;9;300;14;3;0;2;1;0;0;0;3;0;1;0;1;116;0;0
27120;14;563;116;1;256;7;3;0;2;0;4;0;0;6;0;3;4;7;129;16;0
27120;15;1389;116;9;1112;9;3;0;1;0;0;0;0;1;0;2;0;2;88;0;0
27120;20;1441;116;5;808;5;2;0;1;0;0;0;0;1;0;2;0;2;94;0;0
27120;16;1344;116;6;1024;19;5;0;1;1;0;0;0;2;0;5;0;5;138;0;0
27120;10;768;116;14;512;3;2;0;2;1;3;0;1;7;0;1;4;5;140;12;0
27120;12;1137;116;18;815;11;3;0;1;1;0;0;0;2;0;4;0;4;150;0;0
27120;9;1092;116;5;808;9;3;0;1;0;1;0;0;2;0;3;1;4;189;8;1
27120;5;832;116;13;512;21;5;0;1;1;1;0;0;3;0;6;1;7;223;20;0
27120;19;512;116;1;256;11;3;0;1;0;1;0;0;2;0;5;1;6;102;8;0
27120;17;744;116;7;614;6;2;0;1;1;0;1;0;3;0;2;0;2;135;0;0
27120;13;512;116;1;256;12;4;0;1;0;2;0;0;3;0;2;2;4;96;24;0
27120;3;552;116;1;256;5;2;0;2;0;0;0;0;2;0;3;0;3;91;0;0
27240;8;512;116;1;256;7;2;0;1;1;0;0;0;2;0;8;0;8;104;4;0
27240;11;602;116;9;300;11;5;0;8;7;1;5;0;21;0;24;4;28;359;0;0
27240;2;515;116;1;256;13;4;0;3;1;0;0;0;4;0;16;0;16;150;0;0
27240;6;1126;116;10;812;8;3;0;2;1;0;2;1;6;0;11;1;12;193;1;0
27240;18;961;116;19;512;9;2;0;6;5;3;0;0;14;0;17;3;20;278;4;0
27240;4;1089;116;8;516;7;1;0;1;0;0;0;0;1;0;9;0;9;132;0;0
27240;7;750;116;9;300;14;3;0;1;5;4;0;0;10;0;15;4;19;349;7;0
27240;14;525;116;1;256;7;3;0;1;1;1;2;2;7;0;6;5;11;171;9;0
27240;15;603;116;9;300;9;3;0;5;8;0;1;0;14;0;13;3;16;232;0;0
27240;20;1296;116;5;768;5;2;0;10;6;0;3;0;19;0;13;0;13;322;0;0
27240;16;1155;116;17;899;19;5;0;5;2;0;1;0;8;0;10;2;12;237;0;0
27240;10;903;116;14;512;3;2;0;1;0;1;2;1;5;0;1;4;5;217;5;0
27240;12;1293;116;18;972;11;3;0;7;3;0;0;0;10;0;17;0;17;211;0;0
27240;9;1066;116;5;768;9;4;0;9;4;12;6;0;31;0;13;32;45;680;18;1
27240;5;768;116;19;512;21;5;0;12;4;14;4;2;36;0;22;23;45;579;23;0
27240;19;518;116;1;256;11;3;0;8;1;18;0;0;27;0;14;18;32;253;16;0
27240;17;927;116;7;667;6;3;0;7;2;2;0;0;11;0;5;2;7;237;3;0
27240;13;512;116;1;256;12;3;0;7;1;5;1;1;15;0;15;6;21;187;12;0
27240;3;531;116;1;256;5;2;0;0;1;0;0;0;1;0;2;0;2;71;0;0
27360;8;512;116;1;256;7;2;0;2;0;1;0;0;3;0;4;1;5;87;3;0
27360;11;642;116;9;300;11;5;0;6;15;0;0;0;21;0;47;0;47;340;0;0
27360;2;512;116;1;256;13;4;0;7;0;0;0;0;7;0;14;0;14;149;0;0
27360;6;1104;116;10;812;8;3;0;0;0;0;0;0;0;0;6;0;6;88;0;0
27360;18;957;116;19;512;9;2;0;5;3;2;0;0;10;0;16;2;18;248;4;0
27360;4;1125;116;8;512;7;1;0;0;1;0;0;0;1;0;7;0;7;158;0;0
27360;7;705;116;9;300;14;3;0;7;12;4;5;1;29;0;29;10;39;420;9;0
27360;14;512;116;1;256;7;3;0;0;0;0;0;0;0;0;8;0;8;90;8;0
27360;15;65535;116;9;65535;9;3;0;15;12;1;11;0;39;0;27;24;51;465;2;0
27360;20;1207;116;5;610;5;2;0;6;7;0;2;0;15;0;17;0;17;306;0;0
27360;16;1352;116;17;1096;19;5;0;2;1;0;0;0;3;0;24;0;24;127;0;0
27360;10;824;116;14;512;3;2;0;0;0;0;0;0;0;0;0;0;0;86;4;0
27360;12;1327;116;18;1022;11;3;0;7;2;0;0;0;9;0;18;0;18;178;0;0
27360;5;65535;116;9;65535;21;5;0;9;7;16;10;3;45;0;37;31;68;634;13;0
27360;19;512;116;1;256;11;3;0;4;0;16;1;6;27;0;20;23;43;219;21;0
27360;17;1150;116;7;741;6;3;0;2;4;1;0;0;7;0;5;1;6;223;4;0
27360;9;65535;116;5;65535;9;4;0;21;11;19;19;1;71;0;27;67;94;833;19;1
27360;13;512;116;1;256;12;3;0;6;0;3;0;1;10;0;15;4;19;146;1;0
27360;3;547;116;1;256;5;2;0;1;0;0;0;0;1;0;1;0;1;71;0;0
27480;8;512;116;1;256;7;2;0;1;0;0;0;0;1;0;3;0;3;120;4;0
27480;11;1120;116;5;777;11;5;0;7;5;0;1;0;13;0;17;0;17;316;0;0
27480;2;512;116;1;256;13;4;0;2;0;0;0;0;2;0;15;0;15;144;0;0
27480;6;1205;116;10;844;8;3;0;6;0;6;0;0;12;0;12;8;20;283;5;0
27480;18;931;116;19;512;9;2;0;3;2;2;0;0;7;0;8;2;10;209;4;0
27480;4;1027;116;8;512;7;1;0;1;0;0;0;0;1;0;4;0;4;84;0;0
27480;7;1720;116;9;1321;14;3;0;8;5;1;2;0;16;0;18;3;21;339;3;0
27480;14;512;116;1;256;7;3;0;1;0;6;0;0;7;0;2;6;8;146;13;0
27480;15;1648;116;9;1357;9;3;0;9;5;0;2;0;16;0;15;0;15;268;0;0
27480;20;1234;116;5;777;5;2;0;3;5;0;0;0;8;0;10;0;10;205;0;0
27480;16;1556;116;6;1210;19;5;0;7;3;0;1;0;11;0;21;0;21;213;0;0
27480;10;834;116;14;512;3;2;0;1;0;6;0;0;7;0;4;6;10;194;9;0
27480;12;1152;116;18;872;11;3;0;3;2;0;0;0;5;0;12;0;12;158;0;0
27480;9;1185;116;5;777;9;3;0;8;5;9;2;1;25;0;20;16;36;485;10;0
27480;5;776;116;19;512;21;5;0;6;3;20;1;1;31;0;17;25;42;653;19;0
27480;19;512;116;1;256;11;3;0;3;0;28;1;1;33;0;9;30;39;285;31;0
27480;17;1850;116;6;1210;6;3;0;7;3;0;2;1;13;0;13;2;15;323;1;0
27480;13;512;116;1;256;12;3;0;2;0;0;1;0;3;0;7;0;7;186;0;0
27480;3;528;116;1;256;5;2;0;1;0;0;0;0;1;0;1;0;1;68;0;0
27600;8;512;116;1;256;7;2;0;1;0;0;0;0;1;0;1;0;1;77;4;0
27600;11;1083;116;5;777;11;5;0;1;1;0;0;0;2;0;6;0;6;110;0;0
27600;2;512;116;1;256;13;4;0;2;0;0;0;0;2;0;4;0;4;94;0;0
27600;6;1290;116;10;1003;8;3;0;2;1;2;0;0;5;0;7;2;9;154;8;0
27600;18;822;116;19;512;9;2;0;2;1;0;0;0;3;0;4;0;4;121;4;0
27600;4;988;116;8;512;7;1;0;1;0;0;0;0;1;0;4;0;4;112;0;0
27600;7;1464;116;9;1111;14;3;0;3;2;0;0;0;5;0;6;0;6;133;0;0
27600;14;512;116;1;256;7;3;0;1;0;3;0;0;4;0;3;3;6;97;15;0
27600;15;1438;116;9;1111;9;3;0;1;2;0;0;0;3;0;5;0;5;160;0;0
27600;20;1256;116;5;777;5;2;0;2;0;0;0;0;2;0;1;0;1;156;0;0
27600;16;1512;116;6;1167;19;5;0;2;1;0;0;0;3;0;8;0;8;142;0;0
27600;10;938;116;14;512;3;2;0;3;0;3;0;0;6;0;1;3;4;187;12;0
27600;12;1165;116;18;899;11;3;0;2;0;0;0;0;2;0;4;0;4;141;0;0
27600;9;1078;116;5;777;9;3;0;3;0;4;0;0;7;0;4;4;8;255;8;0
27600;5;777;116;19;512;21;5;0;1;1;5;0;0;7;0;11;5;16;405;20;0
27600;19;512;116;1;256;11;3;0;2;0;7;0;0;9;0;4;7;11;190;32;0
27600;17;1585;116;6;1167;6;3;0;2;1;0;0;0;3;0;5;0;5;112;0;0
27600;13;512;116;1;256;12;3;0;2;0;0;0;0;2;0;3;0;3;105;0;0
27600;3;521;116;1;256;5;2;0;1;0;0;0;0;1;0;0;0;0;74;0;0
27720;8;512;116;1;256;7;2;0;1;0;0;0;0;1;0;4;0;4;76;4;0
27720;11;1134;116;5;846;11;5;0;2;1;0;0;0;3;0;5;0;5;109;0;0
27720;2;512;116;1;256;13;4;0;1;0;0;0;0;1;0;5;0;5;110;0;0
27720;6;1262;116;10;1003;8;3;0;2;0;3;0;0;5;0;1;3;4;124;8;0
27720;18;804;116;19;512;9;2;0;1;0;0;0;0;1;0;2;0;2;101;4;0
27720;4;872;116;8;512;7;1;0;1;0;0;0;0;1;0;2;0;2;102;0;0
27720;7;1427;116;9;1115;14;3;0;0;1;0;0;0;1;0;4;0;4;92;0;0
27720;14;512;116;1;256;7;3;0;1;0;3;0;0;4;0;2;3;5;97;16;0
27720;15;1412;116;9;1111;9;3;0;2;0;0;0;0;2;0;2;0;2;82;0;0
27720;20;1232;116;5;846;5;2;0;1;1;0;0;0;2;0;2;0;2;115;0;0
27720;16;1585;116;6;1269;19;5;0;2;2;0;0;0;4;0;2;0;2;132;0;0
27720;10;816;116;14;512;3;2;0;0;0;3;0;0;3;0;1;3;4;141;12;0
27720;12;1162;116;18;899;11;3;0;1;0;0;0;0;1;0;3;0;3;97;0;0
27720;9;1110;116;5;846;9;3;0;1;1;1;0;0;3;0;4;1;5;173;8;0
27720;5;826;116;19;512;21;5;0;2;0;4;0;0;6;0;2;4;6;320;20;0
27720;19;512;116;1;256;11;3;0;2;0;4;0;0;6;0;2;4;6;144;32;0
27720;17;1695;116;6;1283;6;3;0;0;1;0;0;0;1;0;2;0;2;97;0;0
27720;13;527;116;1;256;12;3;0;1;0;0;0;0;1;0;2;0;2;82;0;0
27720;3;517;116;1;256;5;2;0;2;0;0;0;0;2;0;0;0;0;61;0;0
27840;8;512;116;1;256;7;2;0;0;0;0;0;0;0;0;0;0;0;76;4;0
27840;11;1142;116;5;826;11;5;0;2;1;0;0;0;3;0;5;0;5;142;0;0
27840;2;512;116;1;256;13;4;0;24;0;0;0;0;24;98;16;0;114;304;0;0
27840;18;838;116;19;512;9;2;0;2;0;1;0;0;3;0;1;1;2;157;4;0
27840;4;842;116;8;512;7;1;0;1;0;0;0;0;1;0;1;0;1;91;0;0
27840;6;1133;116;10;860;8;3;120;1;9;0;0;0;130;0;60;0;60;931;8;1
27840;7;1427;116;9;1115;14;3;0;1;0;0;0;0;1;0;29;0;29;142;0;0
27840;14;519;116;1;256;7;3;0;1;0;10;0;0;11;0;28;10;38;158;16;0
27840;15;1421;116;9;1111;9;3;0;1;0;0;0;0;1;0;1;0;1;124;0;0
27840;20;1193;116;5;846;5;2;0;3;0;0;0;0;3;0;3;0;3;137;0;0
27840;16;1593;116;6;1269;19;5;0;24;0;0;0;0;24;96;30;0;126;322;0;0
27840;10;902;116;14;512;3;2;0;25;1;9;0;0;35;110;1;9;120;439;12;0
27840;12;1057;116;18;800;11;3;0;2;1;0;0;0;3;0;5;0;5;122;0;0
27840;9;1158;116;5;846;9;3;0;2;0;0;0;0;2;0;17;0;17;233;8;0
27840;19;512;116;1;256;11;3;0;1;0;3;0;0;4;0;19;3;22;177;31;0
27840;17;1629;116;6;1283;6;3;0;25;0;0;0;0;25;101;18;0;119;313;0;0
27840;5;982;116;19;512;21;5;0;2;1;1;0;0;4;0;22;1;23;517;20;0
27840;13;520;116;1;256;12;3;0;2;0;0;0;0;2;0;20;0;20;140;0;0
27840;3;512;116;1;256;5;2;0;1;0;0;0;0;1;0;0;0;0;65;0;0
27960;8;512;116;1;256;7;2;0;1;0;0;0;0;1;0;1;0;1;139;4;0
27960;11;1166;116;5;826;11;5;0;1;0;0;0;0;1;0;2;0;2;174;0;0
27960;2;537;116;1;256;13;4;0;27;0;0;0;0;27;95;18;0;113;333;0;0
27960;18;875;116;19;512;9;2;0;1;0;0;0;0;1;0;1;0;1;208;4;0
27960;4;836;116;8;512;7;1;0;1;0;0;0;0;1;0;2;0;2;160;0;0
27960;6;1105;116;10;840;8;3;120;1;15;1;0;0;137;0;76;1;77;944;7;1
27960;7;1497;116;9;1115;14;3;0;1;0;0;0;0;1;0;33;0;33;133;0;0
27960;14;512;116;1;256;7;3;0;1;0;16;0;0;17;0;35;16;51;164;15;0
27960;15;1483;116;9;1111;9;3;0;2;0;0;0;0;2;0;1;0;1;175;0;0
27960;20;1204;116;5;846;5;2;0;1;0;0;0;0;1;0;0;0;0;142;0;0
27960;16;1776;116;6;1269;19;5;0;26;0;0;0;0;26;94;39;0;133;434;0;0
27960;10;849;116;14;512;3;2;0;26;0;16;0;0;42;104;0;16;120;562;11;0
27960;12;1056;116;18;800;11;3;0;1;0;0;0;0;1;0;2;0;2;156;0;0
27960;9;1168;116;5;846;9;3;0;0;0;0;0;0;0;0;19;0;19;273;8;0
27960;5;883;116;19;512;21;5;0;1;0;0;0;0;1;0;23;0;23;464;20;0
27960;19;516;116;1;256;11;3;0;1;0;0;0;0;1;0;22;0;22;202;32;0
27960;17;1433;116;6;1132;6;3;0;25;1;0;0;0;26;103;17;0;120;315;0;0
27960;13;514;116;1;256;12;3;0;1;0;0;0;0;1;0;20;0;20;150;0;0
27960;3;512;116;1;256;5;2;0;1;0;0;0;0;1;0;2;0;2;120;0;0
28080;8;512;116;1;256;7;2;0;1;0;0;0;0;1;0;1;0;1;112;4;0
28080;11;1329;116;5;983;11;5;0;1;0;0;0;0;1;0;2;0;2;126;0;0
28080;2;527;116;1;256;13;4;0;23;0;0;0;0;23;95;18;0;113;294;0;0
28080;18;947;116;19;512;9;2;0;0;0;0;0;0;0;0;1;0;1;164;4;0
28080;4;894;116;8;512;7;1;0;1;0;0;0;0;1;0;0;0;0;182;0;0
28080;6;1226;116;10;965;8;3;120;1;13;0;0;0;134;0;70;0;70;927;8;1
28080;7;1767;116;9;1213;14;3;0;1;0;0;0;0;1;0;38;0;38;172;0;0
28080;14;538;116;1;256;7;3;0;2;0;13;0;0;15;0;39;13;52;188;16;0
28080;15;1492;116;9;1111;9;3;0;1;0;0;0;0;1;0;0;0;0;114;0;0
28080;20;1265;116;5;846;5;2;0;1;0;0;0;0;1;0;1;0;1;160;0;0
28080;16;1551;116;6;1123;19;5;0;25;0;0;0;0;25;91;32;0;123;372;0;0
28080;10;926;116;14;554;3;2;0;24;0;13;0;0;37;111;1;13;125;508;12;0
28080;12;1101;116;18;800;11;3;0;1;0;0;0;0;1;0;1;0;1;149;0;0
28080;9;1217;116;5;846;9;3;0;2;0;0;0;0;2;0;18;0;18;232;8;0
28080;5;1177;116;19;512;21;5;0;1;0;0;0;0;1;0;20;0;20;445;20;0
28080;19;588;116;1;256;11;3;0;1;0;0;0;0;1;0;20;0;20;237;31;0
28080;17;1473;116;6;1132;6;3;0;25;0;0;0;0;25;103;18;0;121;316;0;0
28080;13;512;116;1;256;12;3;0;1;0;0;0;0;1;0;17;0;17;104;0;0
28080;3;512;116;1;256;5;2;0;1;0;0;0;0;1;0;0;0;0;81;0;0
28200;8;512;116;1;256;7;2;0;1;0;0;0;0;1;0;1;0;1;67;4;0
