time,id,myrank,sentvn,mypparent,pparentrank,nneighbors,children,sentDIS,sentDIO,generatedDAO,forwardedDAO,generatedNPDAO,forwardedNPDAO,ttlsent,receivedDIS,receivedDIO,receivedDAO,ttlrcvd,forwardeddata,attack
16081.369,16,1285 ,190 ,6 ,1029 ,0 ,0 ,0 ,2 ,1 ,1 ,1 ,1 ,6 ,0 ,6 ,3 ,9,19580 ,0, 0 
16081.453,10,797 ,190 ,14 ,541 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,2 ,0 ,2,12741 ,0, 0 
16081.491,12,1400 ,190 ,11 ,1144 ,0 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,5 ,0 ,6 ,0 ,6,11618 ,0, 0 
16081.605,9,1164 ,190 ,5 ,795 ,0 ,0 ,0 ,4 ,2 ,2 ,1 ,0 ,9 ,0 ,10 ,2 ,12,21649 ,0, 0 
16081.612,5,816 ,190 ,19 ,512 ,3 ,0 ,0 ,4 ,1 ,14 ,1 ,0 ,20 ,0 ,11 ,16 ,27,19746 ,0, 0 
16081.616,19,523 ,190 ,1 ,256 ,2 ,0 ,0 ,1 ,0 ,15 ,0 ,1 ,17 ,0 ,10 ,16 ,26,12144 ,0, 0 
16081.705,17,1406 ,190 ,6 ,1029 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,13647 ,0, 0 
16081.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,10875 ,0, 0 
16081.795,3,662 ,190 ,1 ,256 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,7499 ,0, 0 
16200.969,8,527 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,3 ,1 ,4,8225 ,0, 0 
16201.087,11,1142 ,190 ,5 ,811 ,0 ,0 ,0 ,3 ,1 ,1 ,0 ,0 ,5 ,0 ,4 ,1 ,5,16816 ,0, 0 
16201.132,2,512 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,7 ,0 ,0 ,10 ,0 ,6 ,7 ,13,13995 ,0, 0 
16201.147,6,822 ,190 ,2 ,512 ,1 ,0 ,0 ,3 ,1 ,6 ,0 ,0 ,10 ,0 ,5 ,6 ,11,18085 ,0, 0 
16201.223,18,1277 ,190 ,5 ,811 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,12256 ,0, 0 
16201.244,4,1136 ,190 ,8 ,529 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,3 ,0 ,3,10476 ,0, 0 
16201.298,7,1375 ,190 ,16 ,1108 ,1 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,5 ,0 ,6 ,0 ,6,15573 ,0, 0 
16201.346,14,535 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,9279 ,0, 0 
16201.359,15,1644 ,190 ,9 ,1152 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,14581 ,0, 0 
16201.369,20,1157 ,190 ,5 ,811 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,12738 ,0, 0 
16201.369,16,1084 ,190 ,6 ,828 ,0 ,0 ,0 ,3 ,2 ,2 ,0 ,0 ,7 ,0 ,4 ,2 ,6,19361 ,0, 0 
16201.453,10,797 ,190 ,14 ,541 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,11270 ,0, 0 
16201.491,12,1391 ,190 ,11 ,1135 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,6 ,0 ,6,13113 ,0, 0 
16201.605,9,1148 ,190 ,5 ,811 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,7 ,1 ,8,21993 ,0, 0 
16201.611,5,798 ,190 ,19 ,521 ,3 ,0 ,0 ,2 ,1 ,6 ,0 ,0 ,9 ,0 ,6 ,6 ,12,21021 ,0, 0 
16201.615,19,514 ,190 ,1 ,256 ,2 ,0 ,0 ,2 ,1 ,7 ,0 ,0 ,10 ,0 ,8 ,7 ,15,11612 ,0, 0 
16201.705,17,1216 ,190 ,6 ,852 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,4 ,0 ,4,13394 ,0, 0 
16201.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,6 ,0 ,6,9994 ,0, 0 
16201.795,3,647 ,190 ,1 ,256 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,6870 ,0, 0 
16320.969,8,523 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,8460 ,0, 0 
16321.087,11,1121 ,190 ,5 ,798 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,15880 ,0, 0 
16321.132,2,512 ,190 ,1 ,256 ,1 ,0 ,0 ,3 ,1 ,1 ,0 ,0 ,5 ,0 ,3 ,1 ,4,15089 ,0, 0 
16321.147,6,806 ,190 ,2 ,512 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,22611 ,0, 0 
16321.223,18,1237 ,190 ,5 ,811 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,3,11121 ,0, 0 
16321.244,4,1068 ,190 ,8 ,529 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1,10079 ,0, 0 
16321.298,7,1371 ,190 ,16 ,1108 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,3,15668 ,0, 0 
16321.346,14,532 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,8 ,0 ,8,10569 ,0, 0 
16321.359,15,1585 ,190 ,9 ,1139 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,15069 ,0, 0 
16321.369,20,1148 ,190 ,5 ,811 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,11217 ,0, 0 
16321.369,16,1084 ,190 ,6 ,828 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,4 ,0 ,4,19683 ,0, 0 
16321.453,10,822 ,190 ,14 ,541 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,12812 ,0, 0 
16321.491,12,1391 ,190 ,11 ,1135 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,11684 ,0, 0 
16321.605,9,1131 ,190 ,5 ,811 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,3 ,1 ,4,21762 ,0, 0 
16321.611,5,808 ,190 ,19 ,512 ,3 ,0 ,0 ,1 ,1 ,2 ,0 ,0 ,4 ,0 ,5 ,2 ,7,19854 ,0, 0 
16321.615,19,512 ,190 ,1 ,256 ,2 ,0 ,0 ,3 ,1 ,3 ,0 ,0 ,7 ,0 ,5 ,3 ,8,12252 ,0, 0 
16321.705,17,1195 ,190 ,6 ,852 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0,13723 ,0, 0 
16321.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,10945 ,0, 0 
16321.795,3,620 ,190 ,1 ,256 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,7563 ,0, 0 
16440.969,8,520 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,2 ,1 ,3,8294 ,0, 0 
16441.087,11,1107 ,190 ,5 ,808 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,4 ,1 ,5,16903 ,0, 0 
16441.132,2,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,5 ,0 ,0 ,6 ,0 ,5 ,5 ,10,14071 ,0, 0 
16441.147,6,845 ,190 ,2 ,512 ,1 ,0 ,0 ,2 ,0 ,5 ,0 ,0 ,7 ,0 ,3 ,5 ,8,18215 ,0, 0 
16441.223,18,1242 ,190 ,5 ,808 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,4 ,0 ,4,12346 ,0, 0 
16441.244,4,1031 ,190 ,8 ,521 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,2,10555 ,0, 0 
16441.298,7,1324 ,190 ,16 ,1062 ,1 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,4 ,0 ,4 ,0 ,4,15686 ,0, 0 
16441.346,14,526 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,4 ,0 ,0 ,2 ,2,9346 ,0, 0 
16441.359,15,1548 ,190 ,9 ,1121 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,14666 ,0, 0 
16441.369,20,1136 ,190 ,5 ,808 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,12814 ,0, 0 
16441.369,16,1087 ,190 ,6 ,806 ,0 ,0 ,0 ,2 ,1 ,2 ,0 ,0 ,5 ,0 ,4 ,2 ,6,19462 ,0, 0 
16441.453,10,801 ,190 ,14 ,526 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,11343 ,0, 0 
16441.491,12,1368 ,190 ,11 ,1112 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,4 ,0 ,5 ,0 ,5,13229 ,0, 0 
16441.605,9,1121 ,190 ,5 ,808 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,4 ,1 ,5,22075 ,0, 0 
16441.611,5,846 ,190 ,19 ,512 ,3 ,0 ,0 ,1 ,1 ,6 ,0 ,0 ,8 ,0 ,5 ,6 ,11,21196 ,0, 0 
16441.615,19,512 ,190 ,1 ,256 ,2 ,0 ,0 ,1 ,0 ,7 ,0 ,0 ,8 ,0 ,4 ,7 ,11,11699 ,0, 0 
16441.705,17,1180 ,190 ,6 ,854 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,5,13479 ,0, 0 
16441.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,10062 ,0, 0 
16441.795,3,609 ,190 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,3,6928 ,0, 0 
16560.969,8,520 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,8517 ,0, 0 
16561.087,11,1107 ,190 ,5 ,808 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,15952 ,0, 0 
16561.132,2,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,0 ,1 ,1,15173 ,0, 0 
16561.147,6,823 ,190 ,2 ,512 ,1 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,1 ,1 ,2,22709 ,0, 0 
16561.223,18,1242 ,190 ,5 ,808 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,11184 ,0, 0 
16561.244,4,1031 ,190 ,8 ,521 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,10146 ,0, 0 
16561.298,7,1349 ,190 ,16 ,1062 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,15740 ,0, 0 
16561.346,14,524 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,10672 ,0, 0 
16561.359,15,1514 ,190 ,9 ,1121 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,15145 ,0, 0 
16561.369,20,1128 ,190 ,5 ,808 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,11295 ,0, 0 
16561.369,16,1110 ,190 ,6 ,837 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,19753 ,0, 0 
16561.453,10,797 ,190 ,14 ,526 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,12886 ,0, 0 
16561.491,12,1368 ,190 ,11 ,1112 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,11744 ,0, 0 
16561.605,9,1104 ,190 ,5 ,808 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,21861 ,0, 0 
16561.611,5,846 ,190 ,19 ,512 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,19951 ,0, 0 
16561.615,19,512 ,190 ,1 ,256 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,3,12340 ,0, 0 
16561.705,17,1173 ,190 ,6 ,854 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,13802 ,0, 0 
16561.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,11053 ,0, 0 
16561.795,3,609 ,190 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,7629 ,0, 0 
16680.969,8,517 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,1 ,1 ,2,8364 ,0, 0 
16681.087,11,1107 ,190 ,5 ,808 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,16962 ,0, 0 
16681.132,2,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,4 ,0 ,4,14150 ,0, 0 
16681.147,6,823 ,190 ,2 ,512 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,18271 ,0, 0 
16681.223,18,1208 ,190 ,5 ,808 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,12404 ,0, 0 
16681.244,4,979 ,190 ,8 ,518 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,10628 ,0, 0 
16681.298,7,1342 ,190 ,16 ,1062 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,15758 ,0, 0 
16681.346,14,524 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,9405 ,0, 0 
16681.359,15,1500 ,190 ,9 ,1121 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,14719 ,0, 0 
16681.369,20,1121 ,190 ,5 ,808 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,12867 ,0, 0 
16681.369,16,1110 ,190 ,6 ,837 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,19528 ,0, 0 
16681.453,10,795 ,190 ,14 ,526 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,11405 ,0, 0 
16681.491,12,1368 ,190 ,11 ,1112 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,13309 ,0, 0 
16681.605,9,1104 ,190 ,5 ,808 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,2,22142 ,0, 0 
16681.611,5,846 ,190 ,19 ,512 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,21275 ,0, 0 
16681.615,19,512 ,190 ,1 ,256 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,11783 ,0, 0 
16681.705,17,1166 ,190 ,6 ,854 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,13548 ,0, 0 
16681.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,10124 ,0, 0 
16681.795,3,590 ,190 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,6991 ,0, 0 
16800.969,8,516 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,8725 ,0, 0 
16801.087,11,1124 ,190 ,5 ,838 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,6 ,0 ,6,16050 ,0, 0 
16801.132,2,512 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,1 ,4 ,0 ,0 ,7 ,0 ,5 ,4 ,9,15281 ,0, 0 
16801.147,6,807 ,190 ,2 ,512 ,1 ,0 ,0 ,2 ,1 ,3 ,0 ,0 ,6 ,0 ,4 ,3 ,7,22798 ,0, 0 
16801.223,18,1223 ,190 ,5 ,838 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,11264 ,0, 0 
16801.244,4,958 ,190 ,8 ,518 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0,10215 ,0, 0 
16801.298,7,1387 ,190 ,16 ,1110 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,15801 ,0, 0 
16801.346,14,521 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,5 ,0 ,5,10743 ,0, 0 
16801.359,15,1509 ,190 ,9 ,1130 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,15210 ,0, 0 
16801.369,20,1145 ,190 ,5 ,838 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,4 ,0 ,4,11396 ,0, 0 
16801.369,16,1083 ,190 ,6 ,812 ,0 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,5 ,1 ,6,19859 ,0, 0 
16801.453,10,791 ,190 ,14 ,522 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,12942 ,0, 0 
16801.491,12,1368 ,190 ,11 ,1112 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,11841 ,0, 0 
16801.605,9,1130 ,190 ,5 ,838 ,0 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,4 ,0 ,3 ,1 ,4,21972 ,0, 0 
16801.611,5,808 ,190 ,19 ,512 ,3 ,0 ,0 ,2 ,0 ,5 ,0 ,0 ,7 ,0 ,5 ,5 ,10,20105 ,0, 0 
16801.615,19,512 ,190 ,1 ,256 ,2 ,0 ,0 ,1 ,1 ,5 ,0 ,0 ,7 ,0 ,6 ,5 ,11,12454 ,0, 0 
16801.705,17,1118 ,190 ,6 ,812 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,3 ,0 ,3,13885 ,0, 0 
16801.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,3 ,0 ,3,11139 ,0, 0 
16801.795,3,590 ,190 ,1 ,256 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,1 ,0 ,1,7706 ,0, 0 
16920.969,8,515 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,3 ,1 ,4,8426 ,0, 0 
16921.087,11,1121 ,190 ,5 ,838 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,1 ,1 ,2,17034 ,0, 0 
16921.132,2,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,3 ,0 ,3 ,2 ,5,14240 ,0, 0 
16921.147,6,789 ,190 ,2 ,512 ,1 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,3 ,0 ,1 ,2 ,3,18379 ,0, 0 
16921.223,18,1223 ,190 ,5 ,838 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,2,12479 ,0, 0 
16921.244,4,920 ,190 ,8 ,516 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,5 ,0 ,5,10719 ,0, 0 
16921.298,7,1402 ,190 ,16 ,1132 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,3,15825 ,0, 0 
16921.346,14,520 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,3 ,0 ,0 ,1 ,1,9485 ,0, 0 
16921.359,15,1485 ,190 ,9 ,1130 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,14791 ,0, 0 
16921.369,20,1139 ,190 ,5 ,838 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,12927 ,0, 0 
16921.369,16,1091 ,190 ,6 ,795 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,2 ,1 ,3,19629 ,0, 0 
16921.453,10,784 ,190 ,14 ,520 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1,11481 ,0, 0 
16921.491,12,1377 ,190 ,11 ,1121 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,3 ,0 ,4 ,0 ,4,13388 ,0, 0 
16921.605,9,1119 ,190 ,5 ,838 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,22242 ,0, 0 
16921.611,5,800 ,190 ,19 ,512 ,3 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,3 ,0 ,4 ,1 ,5,21390 ,0, 0 
16921.615,19,512 ,190 ,1 ,256 ,2 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,4 ,0 ,2 ,2 ,4,11871 ,0, 0 
16921.705,17,1113 ,190 ,6 ,812 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,13611 ,0, 0 
16921.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,4 ,0 ,4,10211 ,0, 0 
16921.795,3,582 ,190 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,7041 ,0, 0 
17040.969,8,513 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,8820 ,0, 0 
17041.087,11,718 ,190 ,9 ,300 ,0 ,0 ,0 ,3 ,2 ,4 ,3 ,0 ,12 ,0 ,5 ,6 ,11,16259 ,0, 0 
17041.133,2,512 ,190 ,1 ,256 ,1 ,0 ,0 ,26 ,0 ,19 ,1 ,2 ,48 ,107 ,23 ,22 ,152,15610 ,0, 0 
17041.223,18,1198 ,190 ,5 ,838 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1,11328 ,0, 0 
17041.244,4,891 ,190 ,8 ,516 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0,10275 ,0, 0 
17041.271,6,865 ,190 ,2 ,512 ,1 ,0 ,120 ,1 ,17 ,2 ,1 ,2 ,143 ,0 ,83 ,5 ,88,23751 ,0, 1 
17041.298,7,943 ,190 ,16 ,677 ,1 ,0 ,0 ,4 ,3 ,0 ,2 ,0 ,9 ,0 ,45 ,0 ,45,15974 ,0, 0 
17041.346,14,517 ,190 ,1 ,256 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,0 ,41 ,0 ,41,10895 ,0, 0 
17041.359,15,1209 ,190 ,11 ,690 ,1 ,0 ,0 ,2 ,1 ,0 ,1 ,0 ,4 ,0 ,5 ,0 ,5,15354 ,0, 0 
17041.369,20,945 ,190 ,11 ,689 ,0 ,0 ,0 ,2 ,1 ,0 ,1 ,0 ,4 ,0 ,2 ,0 ,2,11525 ,0, 0 
17041.37,16,65535 ,190 ,9 ,65535 ,0 ,0 ,0 ,26 ,1 ,1 ,3 ,1 ,32 ,108 ,37 ,3 ,148,20188 ,0, 0 
17041.453,10,784 ,190 ,14 ,520 ,0 ,0 ,0 ,26 ,0 ,0 ,0 ,0 ,26 ,111 ,0 ,0 ,111,13215 ,0, 0 
17041.491,12,1021 ,190 ,11 ,689 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,2 ,0 ,4 ,0 ,4,11953 ,0, 0 
17041.611,5,853 ,190 ,19 ,512 ,3 ,0 ,0 ,1 ,0 ,2 ,0 ,4 ,7 ,0 ,21 ,7 ,28,20299 ,0, 0 
17041.615,19,512 ,190 ,1 ,256 ,2 ,0 ,0 ,1 ,0 ,2 ,0 ,4 ,7 ,0 ,20 ,6 ,26,12549 ,0, 0 
17041.706,17,1074 ,190 ,6 ,782 ,0 ,0 ,0 ,26 ,1 ,0 ,0 ,0 ,27 ,108 ,28 ,0 ,136,14181 ,0, 0 
17041.741,9,958 ,190 ,16 ,677 ,0 ,0 ,0 ,3 ,2 ,3 ,3 ,2 ,13 ,0 ,29 ,7 ,36,22221 ,0, 1 
17041.78,13,512 ,190 ,1 ,256 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,21 ,0 ,21,11289 ,0, 0 
17041.795,3,562 ,190 ,1 ,256 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,2,7782 ,0, 0 
17160.969,8,513 ,190 ,1 ,256 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,9,8509 ,0, 0 
17161.133,2,533 ,190 ,1 ,256 ,1 ,0 ,0 ,23 ,0 ,12 ,1 ,0 ,36 ,66 ,30 ,13 ,109,14641 ,0, 0 
17161.223,18,996 ,190 ,19 ,512 ,0 ,0 ,0 ,8 ,5 ,0 ,1 ,0 ,14 ,0 ,20 ,0 ,20,12677 ,0, 0 
